npi,first_name,minit,last_name,address1,city,state,zip,specialty,degree,can_share,can_contact,bzs_hcp_priority,neurexa_target
2777535951,HCP04957,,Prescriber5951,6051 Main St,Powder Springs,GA,30127,FM,MD,Y,Y,,Y
2777937461,HCP04958,,Prescriber7461,7561 Main St,Cleveland,OH,44195,FM,NP,Y,Y,,Y
2778595641,HCP04959,,Prescriber5641,5741 Main St,New York,NY,10016,CD,MD,Y,Y,,Y
2778596636,HCP04960,,Prescriber6636,6736 Main St,Houston,TX,77030,GS,MD,Y,Y,,Y
2779326499,HCP04961,,Prescriber6499,6599 Main St,Richmond,VA,23298,HOS,MD,Y,Y,,Y
2779971359,HCP04962,,Prescriber1359,1459 Main St,Saint Louis,MO,63110,FM,NP,Y,Y,,Y
2780218104,HCP04963,,Prescriber8104,8204 Main St,Charlotte,NC,28226,P,PA,Y,Y,,Y
2781669153,HCP04964,,Prescriber9153,253 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
2782081172,HCP04965,,Prescriber1172,1272 Main St,Mc Lean,VA,22101,AI,MD,Y,Y,,Y
2782724772,HCP04966,,Prescriber4772,4872 Main St,Houston,TX,77030,FPG,MD,Y,Y,,Y
2783439125,HCP04967,,Prescriber9125,225 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2784399528,HCP04968,,Prescriber9528,628 Main St,Mount Pleasant,SC,29464,FM,MD,Y,Y,,Y
2784540668,HCP04969,,Prescriber0668,768 Main St,Miami,FL,33136,P,MD,Y,Y,,Y
2784683382,HCP04970,,Prescriber3382,3482 Main St,San Antonio,TX,78229,P,MD,Y,Y,,Y
2786131486,HCP04971,,Prescriber1486,1586 Main St,Wichita,KS,67212,FM,MD,Y,Y,,Y
2787235891,HCP04972,,Prescriber5891,5991 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
2787248140,HCP04973,,Prescriber8140,8240 Main St,Philadelphia,PA,19103,FM,DO,Y,Y,,Y
2787635209,HCP04974,,Prescriber5209,5309 Main St,Zanesville,OH,43701,FM,NP,Y,Y,,Y
2788116113,HCP04975,,Prescriber6113,6213 Main St,Dallas,TX,75230,PD,MD,Y,Y,,Y
2788450242,HCP04976,,Prescriber0242,342 Main St,Overland Park,KS,66204,PD,MD,Y,Y,,Y
2788716379,HCP04977,,Prescriber6379,6479 Main St,Kittanning,PA,16201,P,MD,Y,Y,,Y
2790684090,HCP04978,,Prescriber4090,4190 Main St,Niles,MI,49120,FM,MD,Y,Y,,Y
2792085095,HCP04979,,Prescriber5095,5195 Main St,Kernersville,NC,27284,GP,PA,Y,Y,,Y
2792461710,HCP04980,,Prescriber1710,1810 Main St,Dublin,OH,43016,DEN,DDS,Y,Y,,Y
2794351219,HCP04981,,Prescriber1219,1319 Main St,Thomasville,NC,27360,P,NP,Y,Y,,Y
2794805465,HCP04982,,Prescriber5465,5565 Main St,Tampa,FL,33609,PYM,DO,Y,Y,,Y
2795229529,HCP04983,,Prescriber9529,629 Main St,Fort Worth,TX,76104,GP,DO,Y,Y,,Y
2795350233,HCP04984,,Prescriber0233,333 Main St,Oakland,CA,94612,P,NP,Y,Y,,Y
2795594183,HCP04985,,Prescriber4183,4283 Main St,Houston,TX,77030,PH,MD,Y,Y,,Y
2795734035,HCP04986,,Prescriber4035,4135 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2797198948,HCP04987,,Prescriber8948,9048 Main St,Houston,TX,77030,OBG,MD,Y,Y,,Y
2797537925,HCP04988,,Prescriber7925,8025 Main St,Philadelphia,PA,19104,HOS,MD,Y,Y,,Y
2799392504,HCP04989,,Prescriber2504,2604 Main St,Arrington,VA,22922,FM,NP,Y,Y,,Y
2799494717,HCP04990,,Prescriber4717,4817 Main St,Lexington,KY,40509,CHP,MD,Y,Y,,Y
2799792530,HCP04991,,Prescriber2530,2630 Main St,Memphis,TN,38103,PD,MD,Y,Y,,Y
2801049841,HCP04992,,Prescriber9841,941 Main St,Baton Rouge,LA,70806,FM,MD,Y,Y,,Y
2801358596,HCP04993,,Prescriber8596,8696 Main St,Topeka,KS,66606,CHP,MD,Y,Y,,Y
2801852682,HCP04994,,Prescriber2682,2782 Main St,Beachwood,OH,44122,P,DO,Y,Y,,Y
2801855791,HCP04995,,Prescriber5791,5891 Main St,Atlanta,GA,30322,P,MD,Y,Y,,Y
2802149498,HCP04996,,Prescriber9498,598 Main St,Argyle,TX,76226,PD,MD,Y,Y,,Y
2802323460,HCP04997,,Prescriber3460,3560 Main St,Sugar Land,TX,77478,P,MD,Y,Y,,Y
2802331228,HCP04998,,Prescriber1228,1328 Main St,Syosset,NY,11791,GP,NP,Y,Y,,Y
2803413323,HCP04999,,Prescriber3323,3423 Main St,Commack,NY,11725,P,MD,Y,Y,,Y
2805006735,HCP05000,,Prescriber6735,6835 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2805322720,HCP05001,,Prescriber2720,2820 Main St,Indianapolis,IN,46202,DR,MD,Y,Y,,Y
2805715577,HCP05002,,Prescriber5577,5677 Main St,Auburn,AL,36830,FM,MD,Y,Y,,Y
2806328771,HCP05003,,Prescriber8771,8871 Main St,Midlothian,VA,23112,PD,MD,Y,Y,,Y
2806748067,HCP05004,,Prescriber8067,8167 Main St,Chicago,IL,60612,FM,MD,Y,Y,,Y
2806853371,HCP05005,,Prescriber3371,3471 Main St,Corbin,KY,40701,P,NP,Y,Y,,Y
2807241243,HCP05006,,Prescriber1243,1343 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
2807922351,HCP05007,,Prescriber2351,2451 Main St,Newport News,VA,23606,P,NP,Y,Y,,Y
2808190995,HCP05008,,Prescriber0995,1095 Main St,Baltimore,MD,21287,PD,MD,Y,Y,,Y
2808833571,HCP05009,,Prescriber3571,3671 Main St,Northbrook,IL,60062,GP,NP,Y,Y,,Y
2808888101,HCP05010,,Prescriber8101,8201 Main St,Houston,TX,77030,DR,MD,Y,Y,,Y
2809018193,HCP05011,,Prescriber8193,8293 Main St,Port Allen,LA,70767,FM,MD,Y,Y,,Y
2809499784,HCP05012,,Prescriber9784,884 Main St,Erie,PA,16506,P,NP,Y,Y,,Y
2809841273,HCP05013,,Prescriber1273,1373 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
2811038937,HCP05014,,Prescriber8937,9037 Main St,Houston,TX,77030,HO,RN,Y,Y,,Y
2811225439,HCP05015,,Prescriber5439,5539 Main St,Saint Louis,MO,63110,FM,NP,Y,Y,,Y
2811758576,HCP05016,,Prescriber8576,8676 Main St,Houston,TX,77030,FM,RN,Y,Y,,Y
2812296137,HCP05017,,Prescriber6137,6237 Main St,Sugar Land,TX,77479,FM,MD,Y,Y,,Y
2812583586,HCP05018,,Prescriber3586,3686 Main St,Houston,TX,77030,NPM,MD,Y,Y,,Y
2812907527,HCP05019,,Prescriber7527,7627 Main St,Westmont,IL,60559,P,NP,Y,Y,,Y
2813165166,HCP05020,,Prescriber5166,5266 Main St,Houston,TX,77030,OTO,MD,Y,Y,,Y
2813422144,HCP05021,,Prescriber2144,2244 Main St,Tempe,AZ,85283,P,NP,Y,Y,,Y
2813913558,HCP05022,,Prescriber3558,3658 Main St,Chicago,IL,60611,IM,MD,Y,Y,,Y
2814014548,HCP05023,,Prescriber4548,4648 Main St,Houston,TX,77030,AC,NP,Y,Y,,Y
2814077332,HCP05024,,Prescriber7332,7432 Main St,Overland Park,KS,66210,PD,NP,Y,Y,,Y
2814513825,HCP05025,,Prescriber3825,3925 Main St,Tampa,FL,33607,PD,DO,Y,Y,,Y
2814546196,HCP05026,,Prescriber6196,6296 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
2815139752,HCP05027,,Prescriber9752,852 Main St,Bethesda,MD,20814,GP,PA,Y,Y,,Y
2815242969,HCP05028,,Prescriber2969,3069 Main St,Houston,TX,77030,EM,NP,Y,Y,,Y
2815592614,HCP05029,,Prescriber2614,2714 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2816241035,HCP05030,,Prescriber1035,1135 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2816565842,HCP05031,,Prescriber5842,5942 Main St,Tallahassee,FL,32306,P,MD,Y,Y,,Y
2816799943,HCP05032,,Prescriber9943,1043 Main St,Indianapolis,IN,46202,GP,NP,Y,Y,,Y
2817250130,HCP05033,,Prescriber0130,230 Main St,Houston,TX,77030,PUD,MD,Y,Y,,Y
2817728776,HCP05034,,Prescriber8776,8876 Main St,Leland,NC,28451,IM,PA,Y,Y,,Y
2817989716,HCP05035,,Prescriber9716,816 Main St,Baltimore,MD,21287,AN,MD,Y,Y,,Y
2818116020,HCP05036,,Prescriber6020,6120 Main St,Jacksonville,FL,32277,PD,MD,Y,Y,,Y
2818323903,HCP05037,,Prescriber3903,4003 Main St,West Chester,OH,45069,FM,MD,Y,Y,,Y
2818630226,HCP05038,,Prescriber0226,326 Main St,Skokie,IL,60076,P,NP,Y,Y,,Y
2818914028,HCP05039,,Prescriber4028,4128 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2818950991,HCP05040,,Prescriber0991,1091 Main St,Louisville,KY,40202,PD,MD,Y,Y,,Y
2819215817,HCP05041,,Prescriber5817,5917 Main St,Austin,TX,78749,PD,MD,Y,Y,,Y
2819313377,HCP05042,,Prescriber3377,3477 Main St,Chicago,IL,60612,HO,MD,Y,Y,,Y
2819877808,HCP05043,,Prescriber7808,7908 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2820220567,HCP05044,,Prescriber0567,667 Main St,Amelia Court House,VA,23002,PD,MD,Y,Y,,Y
2820845091,HCP05045,,Prescriber5091,5191 Main St,Woodway,TX,76712,FM,MD,Y,Y,,Y
2821208047,HCP05046,,Prescriber8047,8147 Main St,Richardson,TX,75080,P,MD,Y,Y,,Y
2822181469,HCP05047,,Prescriber1469,1569 Main St,Tuscumbia,AL,35674,PD,MD,Y,Y,,Y
2824084657,HCP05048,,Prescriber4657,4757 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2824172530,HCP05049,,Prescriber2530,2630 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
2824220923,HCP05050,,Prescriber0923,1023 Main St,Las Vegas,NV,89109,PD,PA,Y,Y,,Y
2824469756,HCP05051,,Prescriber9756,856 Main St,Austin,TX,78749,PD,MD,Y,Y,,Y
2825748391,HCP05052,,Prescriber8391,8491 Main St,Richmond,VA,23298,FM,MD,Y,Y,,Y
2825828115,HCP05053,,Prescriber8115,8215 Main St,Houston,TX,77030,OBG,RN,Y,Y,,Y
2825864068,HCP05054,,Prescriber4068,4168 Main St,Orlando,FL,32819,CHN,MD,Y,Y,,Y
2825896277,HCP05055,,Prescriber6277,6377 Main St,Chicago,IL,60612,AC,NP,Y,Y,,Y
2828420867,HCP05056,,Prescriber0867,967 Main St,Carrollton,TX,75010,PD,MD,Y,Y,,Y
2828462352,HCP05057,,Prescriber2352,2452 Main St,Kansas City,KS,66160,OBG,NP,Y,Y,,Y
2829659529,HCP05058,,Prescriber9529,629 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
2830076917,HCP05059,,Prescriber6917,7017 Main St,Houston,TX,77030,OPT,OD,Y,Y,,Y
2830155367,HCP05060,,Prescriber5367,5467 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2831389259,HCP05061,,Prescriber9259,359 Main St,Miami,FL,33137,P,MD,Y,Y,,Y
2831614297,HCP05062,,Prescriber4297,4397 Main St,Prairieville,LA,70769,HOS,MD,Y,Y,,Y
2831689898,HCP05063,,Prescriber9898,998 Main St,Indianapolis,IN,46234,IM,MD,Y,Y,,Y
2832523262,HCP05064,,Prescriber3262,3362 Main St,Austin,TX,78723,FM,MD,Y,Y,,Y
2834120799,HCP05065,,Prescriber0799,899 Main St,Durham,NC,27705,AN,APRN,Y,Y,,Y
2834279748,HCP05066,,Prescriber9748,848 Main St,Evansville,IN,47715,P,NP,Y,Y,,Y
2834780338,HCP05067,,Prescriber0338,438 Main St,Atlanta,GA,30322,END,PA,Y,Y,,Y
2834838046,HCP05068,,Prescriber8046,8146 Main St,Fort Sill,OK,73503,P,MD,Y,Y,,Y
2835707233,HCP05069,,Prescriber7233,7333 Main St,Bowling Green,KY,42104,P,NP,Y,Y,,Y
2837517714,HCP05070,,Prescriber7714,7814 Main St,Oldsmar,FL,34677,P,NP,Y,Y,,Y
2837810510,HCP05071,,Prescriber0510,610 Main St,Houston,TX,77030,AN,MD,Y,Y,,Y
2841545989,HCP05072,,Prescriber5989,6089 Main St,Weirton,WV,26062,IM,MD,Y,Y,,Y
2842589169,HCP05073,,Prescriber9169,269 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
2842592912,HCP05074,,Prescriber2912,3012 Main St,Spring,TX,77381,ADL,MD,Y,Y,,Y
2843296626,HCP05075,,Prescriber6626,6726 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
2843650490,HCP05076,,Prescriber0490,590 Main St,Charleston,SC,29425,IM,DO,Y,Y,,Y
2844751140,HCP05077,,Prescriber1140,1240 Main St,Bolivia,NC,28422,FM,DO,Y,Y,,Y
2847076221,HCP05078,,Prescriber6221,6321 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2847484675,HCP05079,,Prescriber4675,4775 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2847900698,HCP05080,,Prescriber0698,798 Main St,La Porte,IN,46350,IM,MD,Y,Y,,Y
2848472432,HCP05081,,Prescriber2432,2532 Main St,Saint Peters,MO,63376,P,DO,Y,Y,,Y
2848792711,HCP05082,,Prescriber2711,2811 Main St,Los Angeles,CA,90024,P,MD,Y,Y,,Y
2849131076,HCP05083,,Prescriber1076,1176 Main St,Yorba Linda,CA,92886,PD,MD,Y,Y,,Y
2849915364,HCP05084,,Prescriber5364,5464 Main St,Metairie,LA,70002,PSY,PSY,Y,Y,,Y
2850211101,HCP05085,,Prescriber1101,1201 Main St,Baton Rouge,LA,70808,IM,MD,Y,Y,,Y
2851383108,HCP05086,,Prescriber3108,3208 Main St,Fleming Island,FL,32003,FM,MD,Y,Y,,Y
2852976365,HCP05087,,Prescriber6365,6465 Main St,Richmond,VA,23298,PUD,MD,Y,Y,,Y
2853405516,HCP05088,,Prescriber5516,5616 Main St,Nashville,TN,37204,HOS,MD,Y,Y,,Y
2853709436,HCP05089,,Prescriber9436,536 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
2853717033,HCP05090,,Prescriber7033,7133 Main St,Prescott Valley,AZ,86314,PD,NP,Y,Y,,Y
2853988535,HCP05091,,Prescriber8535,8635 Main St,Durham,NC,27705,PD,MD,Y,Y,,Y
2854085425,HCP05092,,Prescriber5425,5525 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
2854594674,HCP05093,,Prescriber4674,4774 Main St,Northbrook,IL,60062,P,MD,Y,Y,,Y
2855565736,HCP05094,,Prescriber5736,5836 Main St,Alabaster,AL,35007,FM,NP,Y,Y,,Y
2856441612,HCP05095,,Prescriber1612,1712 Main St,San Antonio,TX,78235,FM,DO,Y,Y,,Y
2856927486,HCP05096,,Prescriber7486,7586 Main St,Richmond,VA,23298,ADU,NP,Y,Y,,Y
2858269422,HCP05097,,Prescriber9422,522 Main St,Mobile,AL,36609,GP,MD,Y,Y,,Y
2858299004,HCP05098,,Prescriber9004,104 Main St,Wichita,KS,67214,CHP,APRN,Y,Y,,Y
2858326252,HCP05099,,Prescriber6252,6352 Main St,Cushing,OK,74023,FM,DO,Y,Y,,Y
2858825798,HCP05100,,Prescriber5798,5898 Main St,Houston,TX,77030,FM,DO,Y,Y,,Y
2859205441,HCP05101,,Prescriber5441,5541 Main St,Houston,TX,77030,GER,NP,Y,Y,,Y
2859338500,HCP05102,,Prescriber8500,8600 Main St,Royal Oak,MI,48073,PM,MD,Y,Y,,Y
2859548487,HCP05103,,Prescriber8487,8587 Main St,Durham,NC,27705,FM,MD,Y,Y,,Y
2861422542,HCP05104,,Prescriber2542,2642 Main St,Downingtown,PA,19335,FM,NP,Y,Y,,Y
2861701111,HCP05105,,Prescriber1111,1211 Main St,Houston,TX,77030,NEP,MD,Y,Y,,Y
2862776379,HCP05106,,Prescriber6379,6479 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2863099582,HCP05107,,Prescriber9582,682 Main St,Atlanta,GA,30322,PUD,MD,Y,Y,,Y
2864407453,HCP05108,,Prescriber7453,7553 Main St,Cleveland,OH,44195,DEN,DDS,Y,Y,,Y
2865865338,HCP05109,,Prescriber5338,5438 Main St,Baton Rouge,LA,70809,FM,MD,Y,Y,,Y
2866556814,HCP05110,,Prescriber6814,6914 Main St,High Point,NC,27265,IM,NP,Y,Y,,Y
2867448593,HCP05111,,Prescriber8593,8693 Main St,Cayce,SC,29033,FM,NP,Y,Y,,Y
2867547736,HCP05112,,Prescriber7736,7836 Main St,Garland,TX,75043,P,DO,Y,Y,,Y
2867684800,HCP05113,,Prescriber4800,4900 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2868192685,HCP05114,,Prescriber2685,2785 Main St,Lakeland,FL,33805,P,NP,Y,Y,,Y
2868973297,HCP05115,,Prescriber3297,3397 Main St,Fayetteville,NC,28303,P,NP,Y,Y,,Y
2869432080,HCP05116,,Prescriber2080,2180 Main St,Phoenix,AZ,85016,PD,MD,Y,Y,,Y
2870426340,HCP05117,,Prescriber6340,6440 Main St,Durham,NC,27705,NTR,RN,Y,Y,,Y
2870444393,HCP05118,,Prescriber4393,4493 Main St,Cincinnati,OH,45242,ADL,MD,Y,Y,,Y
2871593816,HCP05119,,Prescriber3816,3916 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2872920150,HCP05120,,Prescriber0150,250 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
2873015110,HCP05121,,Prescriber5110,5210 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2873903326,HCP05122,,Prescriber3326,3426 Main St,Bellaire,TX,77401,P,MD,Y,Y,,Y
2874134658,HCP05123,,Prescriber4658,4758 Main St,Lewiston Woodville,NC,27849,IM,MD,Y,Y,,Y
2874485617,HCP05124,,Prescriber5617,5717 Main St,Washington Court House,OH,43160,PD,DO,Y,Y,,Y
2874894392,HCP05125,,Prescriber4392,4492 Main St,Houston,TX,77030,GER,NP,Y,Y,,Y
2875456915,HCP05126,,Prescriber6915,7015 Main St,Longwood,FL,32750,IM,MD,Y,Y,,Y
2875923775,HCP05127,,Prescriber3775,3875 Main St,Cedar Rapids,IA,52402,P,MD,Y,Y,,Y
2876265478,HCP05128,,Prescriber5478,5578 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2876650570,HCP05129,,Prescriber0570,670 Main St,Houston,TX,77030,OBG,MD,Y,Y,,Y
2877062323,HCP05130,,Prescriber2323,2423 Main St,Houston,TX,77030,N,MD,Y,Y,,Y
2877388736,HCP05131,,Prescriber8736,8836 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
2877642882,HCP05132,,Prescriber2882,2982 Main St,Jacksonville,FL,32204,PD,MD,Y,Y,,Y
2877719164,HCP05133,,Prescriber9164,264 Main St,Montgomery,AL,36117,FM,MD,Y,Y,,Y
2877976547,HCP05134,,Prescriber6547,6647 Main St,Lake Mary,FL,32746,P,NP,Y,Y,,Y
2877991221,HCP05135,,Prescriber1221,1321 Main St,Pensacola,FL,32501,PSU,DO,Y,Y,,Y
2878236191,HCP05136,,Prescriber6191,6291 Main St,Huntersville,NC,28078,CHP,MD,Y,Y,,Y
2879163676,HCP05137,,Prescriber3676,3776 Main St,Virginia Beach,VA,23455,FM,PA,Y,Y,,Y
2879879465,HCP05138,,Prescriber9465,565 Main St,Albany,GA,31707,FM,MD,Y,Y,,Y
2880115907,HCP05139,,Prescriber5907,6007 Main St,Houston,TX,77030,DR,MD,Y,Y,,Y
2880515115,HCP05140,,Prescriber5115,5215 Main St,Charleston,SC,29425,HO,MD,Y,Y,,Y
2880666254,HCP05141,,Prescriber6254,6354 Main St,West Columbia,SC,29169,FM,NP,Y,Y,,Y
2881401087,HCP05142,,Prescriber1087,1187 Main St,Richmond,VA,23298,END,MD,Y,Y,,Y
2881479867,HCP05143,,Prescriber9867,967 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2882392434,HCP05144,,Prescriber2434,2534 Main St,Atlanta,GA,30322,DR,MD,Y,Y,,Y
2882480925,HCP05145,,Prescriber0925,1025 Main St,Miami,FL,33136,GS,PA,Y,Y,,Y
2883052639,HCP05146,,Prescriber2639,2739 Main St,New Orleans,LA,70112,IM,HBP,Y,Y,,Y
2883358902,HCP05147,,Prescriber8902,9002 Main St,Houston,TX,77054,PD,MD,Y,Y,,Y
2884144842,HCP05148,,Prescriber4842,4942 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2884145027,HCP05149,,Prescriber5027,5127 Main St,Phoenix,AZ,85016,GP,NP,Y,Y,,Y
2885023802,HCP05150,,Prescriber3802,3902 Main St,Cleveland,OH,44195,OBG,NP,Y,Y,,Y
2886031595,HCP05151,,Prescriber1595,1695 Main St,Saint Louis,MO,63110,PD,MD,Y,Y,,Y
2886366434,HCP05152,,Prescriber6434,6534 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2886946929,HCP05153,,Prescriber6929,7029 Main St,Henrico,VA,23229,FM,NP,Y,Y,,Y
2887268205,HCP05154,,Prescriber8205,8305 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2887580808,HCP05155,,Prescriber0808,908 Main St,Detroit,MI,48202,P,MD,Y,Y,,Y
2887866959,HCP05156,,Prescriber6959,7059 Main St,Poughkeepsie,NY,12601,ADL,MD,Y,Y,,Y
2888509253,HCP05157,,Prescriber9253,353 Main St,Chicago,IL,60612,FM,NP,Y,Y,,Y
2889366411,HCP05158,,Prescriber6411,6511 Main St,Brandon,FL,33511,P,NP,Y,Y,,Y
2890501018,HCP05159,,Prescriber1018,1118 Main St,Houston,TX,77030,TS,MD,Y,Y,,Y
2891606310,HCP05160,,Prescriber6310,6410 Main St,Winter Garden,FL,34787,P,NP,Y,Y,,Y
2891707378,HCP05161,,Prescriber7378,7478 Main St,Houston,TX,77030,OBG,PVN,Y,Y,,Y
2892561578,HCP05162,,Prescriber1578,1678 Main St,Houston,TX,77030,GER,NP,Y,Y,,Y
2892586931,HCP05163,,Prescriber6931,7031 Main St,Albany,NY,12206,P,PA,Y,Y,,Y
2893475064,HCP05164,,Prescriber5064,5164 Main St,West Bend,WI,53095,P,MD,Y,Y,,Y
2893871699,HCP05165,,Prescriber1699,1799 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
2894978658,HCP05166,,Prescriber8658,8758 Main St,San Antonio,TX,78258,PD,MD,Y,Y,,Y
2896192330,HCP05167,,Prescriber2330,2430 Main St,Castroville,TX,78009,IM,MD,Y,Y,,Y
2896211523,HCP05168,,Prescriber1523,1623 Main St,Nashville,TN,37212,P,MD,Y,Y,,Y
2896363798,HCP05169,,Prescriber3798,3898 Main St,Houston,TX,77030,OM,MD,Y,Y,,Y
2896378245,HCP05170,,Prescriber8245,8345 Main St,College Station,TX,77845,PD,MD,Y,Y,,Y
2896406973,HCP05171,,Prescriber6973,7073 Main St,Mesa,AZ,85206,PD,DO,Y,Y,,Y
2896512581,HCP05172,,Prescriber2581,2681 Main St,Scottsdale,AZ,85254,PD,MD,Y,Y,,Y
2897037069,HCP05173,,Prescriber7069,7169 Main St,Waukee,IA,50263,PD,DO,Y,Y,,Y
2897081928,HCP05174,,Prescriber1928,2028 Main St,Iowa City,IA,52242,GP,NP,Y,Y,,Y
2897255134,HCP05175,,Prescriber5134,5234 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
2898312819,HCP05176,,Prescriber2819,2919 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2898705079,HCP05177,,Prescriber5079,5179 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2901335582,HCP05178,,Prescriber5582,5682 Main St,Chicago,IL,60612,CHN,MD,Y,Y,,Y
2901810701,HCP05179,,Prescriber0701,801 Main St,Tucson,AZ,85745,P,NP,Y,Y,,Y
2902346052,HCP05180,,Prescriber6052,6152 Main St,High Point,NC,27265,FM,MD,Y,Y,,Y
2902587841,HCP05181,,Prescriber7841,7941 Main St,Maitland,FL,32751,PD,MD,Y,Y,,Y
2903135989,HCP05182,,Prescriber5989,6089 Main St,South El Monte,CA,91733,GP,PA,Y,Y,,Y
2903176114,HCP05183,,Prescriber6114,6214 Main St,Chevy Chase,MD,20815,P,MD,Y,Y,,Y
2903558459,HCP05184,,Prescriber8459,8559 Main St,Charleston,SC,29412,PM,PA,Y,Y,,Y
2904654823,HCP05185,,Prescriber4823,4923 Main St,Atlanta,GA,30322,IM,DO,Y,Y,,Y
2904665147,HCP05186,,Prescriber5147,5247 Main St,East Meadow,NY,11554,IM,MD,Y,Y,,Y
2904675152,HCP05187,,Prescriber5152,5252 Main St,Houston,TX,77030,PD,RN,Y,Y,,Y
2905857975,HCP05188,,Prescriber7975,8075 Main St,Philadelphia,PA,19104,FM,NP,Y,Y,,Y
2905883136,HCP05189,,Prescriber3136,3236 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
2907082459,HCP05190,,Prescriber2459,2559 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
2907942842,HCP05191,,Prescriber2842,2942 Main St,Houston,TX,77030,OTH,NP,Y,Y,,Y
2910383526,HCP05192,,Prescriber3526,3626 Main St,Lincoln,NE,68516,PD,NP,Y,Y,,Y
2910390506,HCP05193,,Prescriber0506,606 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
2910661215,HCP05194,,Prescriber1215,1315 Main St,Chester,PA,19013,PD,MD,Y,Y,,Y
2911719295,HCP05195,,Prescriber9295,395 Main St,Houston,TX,77030,DMP,MD,Y,Y,,Y
2912661389,HCP05196,,Prescriber1389,1489 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
2913232617,HCP05197,,Prescriber2617,2717 Main St,Houston,TX,77030,OPT,OD,Y,Y,,Y
2913333011,HCP05198,,Prescriber3011,3111 Main St,Houston,TX,77030,PM,MD,Y,Y,,Y
2913610956,HCP05199,,Prescriber0956,1056 Main St,Maurepas,LA,70449,PD,NP,Y,Y,,Y
2913893479,HCP05200,,Prescriber3479,3579 Main St,Omaha,NE,68198,SLP,SLP,Y,Y,,Y
2914001996,HCP05201,,Prescriber1996,2096 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
2915103850,HCP05202,,Prescriber3850,3950 Main St,Bend,OR,97702,P,NP,Y,Y,,Y
2916076450,HCP05203,,Prescriber6450,6550 Main St,Houston,TX,77030,PD,RN,Y,Y,,Y
2916460763,HCP05204,,Prescriber0763,863 Main St,Akron,OH,44308,PD,MD,Y,Y,,Y
2916744164,HCP05205,,Prescriber4164,4264 Main St,Troy,MI,48098,GP,PA,Y,Y,,Y
2917364796,HCP05206,,Prescriber4796,4896 Main St,Ashland,KY,41101,FM,MD,Y,Y,,Y
2917717501,HCP05207,,Prescriber7501,7601 Main St,Atlanta,GA,30322,PEM,MD,Y,Y,,Y
2917828691,HCP05208,,Prescriber8691,8791 Main St,Hattiesburg,MS,39402,FM,NP,Y,Y,,Y
2918205478,HCP05209,,Prescriber5478,5578 Main St,Charleston,SC,29425,IM,MD,Y,Y,,Y
2919248629,HCP05210,,Prescriber8629,8729 Main St,Wetumpka,AL,36093,PD,MD,Y,Y,,Y
2920059602,HCP05211,,Prescriber9602,702 Main St,Franklin,TN,37067,PD,MD,Y,Y,,Y
2920161991,HCP05212,,Prescriber1991,2091 Main St,Calabasas,CA,91302,P,MD,Y,Y,,Y
2920321812,HCP05213,,Prescriber1812,1912 Main St,Overland Park,KS,66213,HOS,MD,Y,Y,,Y
